title,speaker,href,date,year,month,conference,word_count
Finding One’s Identity,Victor L. Brown,https://www.churchofjesuschrist.org/study/general-conference/1983/04/finding-ones-identity?lang=eng,1983-04-01,1983,4,1983-04,2045
Teaching—No Greater Call,M. Russell Ballard,https://www.churchofjesuschrist.org/study/general-conference/1983/04/teaching-no-greater-call?lang=eng,1983-04-01,1983,4,1983-04,1414
Agency and Control,Boyd K. Packer,https://www.churchofjesuschrist.org/study/general-conference/1983/04/agency-and-control?lang=eng,1983-04-01,1983,4,1983-04,2010
Agency and Control,Boyd K. Packer,https://www.churchofjesuschrist.org/study/general-conference/1983/04/agency-and-control?lang=eng,1983-04-01,1983,4,1983-04,2010
To Forgive Is Divine,Theodore M. Burton,https://www.churchofjesuschrist.org/study/general-conference/1983/04/to-forgive-is-divine?lang=eng,1983-04-01,1983,4,1983-04,1569
Profanity and Swearing,Ted E. Brewerton,https://www.churchofjesuschrist.org/study/general-conference/1983/04/profanity-and-swearing?lang=eng,1983-04-01,1983,4,1983-04,1791
Train Up a Child,L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/1983/04/train-up-a-child?lang=eng,1983-04-01,1983,4,1983-04,2266
“Fear Not to Do Good”,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/04/fear-not-to-do-good?lang=eng,1983-04-01,1983,4,1983-04,1551
Muddy Feet and White Shirts,Matthew S. Holland,https://www.churchofjesuschrist.org/study/general-conference/1983/04/muddy-feet-and-white-shirts?lang=eng,1983-04-01,1983,4,1983-04,1258
Creator and Savior,Mark E. Petersen,https://www.churchofjesuschrist.org/study/general-conference/1983/04/creator-and-savior?lang=eng,1983-04-01,1983,4,1983-04,2118
Within the Clasp of Your Arms,Jeffrey R. Holland,https://www.churchofjesuschrist.org/study/general-conference/1983/04/within-the-clasp-of-your-arms?lang=eng,1983-04-01,1983,4,1983-04,1981
Climbing to Higher Spirituality,Jacob de Jager,https://www.churchofjesuschrist.org/study/general-conference/1983/04/climbing-to-higher-spirituality?lang=eng,1983-04-01,1983,4,1983-04,1740
A Royal Generation,Dean L. Larsen,https://www.churchofjesuschrist.org/study/general-conference/1983/04/a-royal-generation?lang=eng,1983-04-01,1983,4,1983-04,2691
The Sustaining of Church Officers,Ezra Taft Benson,https://www.churchofjesuschrist.org/study/general-conference/1983/04/the-sustaining-of-church-officers?lang=eng,1983-04-01,1983,4,1983-04,192
The Sustaining of Church Officers,Ezra Taft Benson,https://www.churchofjesuschrist.org/study/general-conference/1983/04/the-sustaining-of-church-officers?lang=eng,1983-04-01,1983,4,1983-04,192
A Royal Generation,Dean L. Larsen,https://www.churchofjesuschrist.org/study/general-conference/1983/04/a-royal-generation?lang=eng,1983-04-01,1983,4,1983-04,2691
"He Slumbers Not, nor Sleeps",Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/04/he-slumbers-not-nor-sleeps?lang=eng,1983-04-01,1983,4,1983-04,3046
“Shine As Lights in the World”,Neal A. Maxwell,https://www.churchofjesuschrist.org/study/general-conference/1983/04/shine-as-lights-in-the-world?lang=eng,1983-04-01,1983,4,1983-04,2492
Evidences of the Resurrection,Howard W. Hunter,https://www.churchofjesuschrist.org/study/general-conference/1983/04/evidences-of-the-resurrection?lang=eng,1983-04-01,1983,4,1983-04,1813
Unity,Marion G. Romney,https://www.churchofjesuschrist.org/study/general-conference/1983/04/unity?lang=eng,1983-04-01,1983,4,1983-04,1308
Church Audit Committee Report,Wilford G. Edling,https://www.churchofjesuschrist.org/study/general-conference/1983/04/church-audit-committee-report?lang=eng,1983-04-01,1983,4,1983-04,425
The Sacrament,David B. Haight,https://www.churchofjesuschrist.org/study/general-conference/1983/04/the-sacrament?lang=eng,1983-04-01,1983,4,1983-04,2463
Statistical Report 1982,Francis M. Gibbons,https://www.churchofjesuschrist.org/study/general-conference/1983/04/statistical-report-1982?lang=eng,1983-04-01,1983,4,1983-04,385
The Keys of the Kingdom,Bruce R. McConkie,https://www.churchofjesuschrist.org/study/general-conference/1983/04/the-keys-of-the-kingdom?lang=eng,1983-04-01,1983,4,1983-04,2105
Valiance in the Drama of Life,Royden G. Derrick,https://www.churchofjesuschrist.org/study/general-conference/1983/04/valiance-in-the-drama-of-life?lang=eng,1983-04-01,1983,4,1983-04,1885
That Ye May Have Roots and Branches,Hartman Rector Jr.,https://www.churchofjesuschrist.org/study/general-conference/1983/04/that-ye-may-have-roots-and-branches?lang=eng,1983-04-01,1983,4,1983-04,1663
The Gospel of Jesus Christ and Basic Needs of People,James M. Paramore,https://www.churchofjesuschrist.org/study/general-conference/1983/04/the-gospel-of-jesus-christ-and-basic-needs-of-people?lang=eng,1983-04-01,1983,4,1983-04,1782
Receiving a Prophet,Loren C. Dunn,https://www.churchofjesuschrist.org/study/general-conference/1983/04/receiving-a-prophet?lang=eng,1983-04-01,1983,4,1983-04,729
Straightway,Marvin J. Ashton,https://www.churchofjesuschrist.org/study/general-conference/1983/04/straightway?lang=eng,1983-04-01,1983,4,1983-04,2456
Church Audit Committee Report,Wilford G. Edling,https://www.churchofjesuschrist.org/study/general-conference/1983/04/church-audit-committee-report?lang=eng,1983-04-01,1983,4,1983-04,425
Parents’ Concern for Children,Howard W. Hunter,https://www.churchofjesuschrist.org/study/general-conference/1983/10/parents-concern-for-children?lang=eng,1983-10-01,1983,10,1983-10,1552
God Grant Us Faith,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/god-grant-us-faith?lang=eng,1983-10-01,1983,10,1983-10,3060
"Joseph, the Seer",Neal A. Maxwell,https://www.churchofjesuschrist.org/study/general-conference/1983/10/joseph-the-seer?lang=eng,1983-10-01,1983,10,1983-10,2317
Be a Peacemaker,Franklin D. Richards,https://www.churchofjesuschrist.org/study/general-conference/1983/10/be-a-peacemaker?lang=eng,1983-10-01,1983,10,1983-10,1746
Removing the Poison of an Unforgiving Spirit,H. Burke Peterson,https://www.churchofjesuschrist.org/study/general-conference/1983/10/removing-the-poison-of-an-unforgiving-spirit?lang=eng,1983-10-01,1983,10,1983-10,1866
“The Word Is Commitment”,Marvin J. Ashton,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-word-is-commitment?lang=eng,1983-10-01,1983,10,1983-10,2304
Parents’ Concern for Children,Howard W. Hunter,https://www.churchofjesuschrist.org/study/general-conference/1983/10/parents-concern-for-children?lang=eng,1983-10-01,1983,10,1983-10,1552
Your Sorrow Shall Be Turned to Joy,Robert D. Hales,https://www.churchofjesuschrist.org/study/general-conference/1983/10/your-sorrow-shall-be-turned-to-joy?lang=eng,1983-10-01,1983,10,1983-10,2133
Agency and Accountability,Elaine A. Cannon,https://www.churchofjesuschrist.org/study/general-conference/1983/10/agency-and-accountability?lang=eng,1983-10-01,1983,10,1983-10,1386
The Power to Make a Difference,Richard G. Scott,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-power-to-make-a-difference?lang=eng,1983-10-01,1983,10,1983-10,1396
What Think Ye of the Book of Mormon?,Bruce R. McConkie,https://www.churchofjesuschrist.org/study/general-conference/1983/10/what-think-ye-of-the-book-of-mormon?lang=eng,1983-10-01,1983,10,1983-10,2326
Let Us Go Forward!,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/let-us-go-forward?lang=eng,1983-10-01,1983,10,1983-10,1790
Live Up to Your Inheritance,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/live-up-to-your-inheritance?lang=eng,1983-10-01,1983,10,1983-10,2794
Live Up to Your Inheritance,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/live-up-to-your-inheritance?lang=eng,1983-10-01,1983,10,1983-10,2794
A Season for Strength,Barbara B. Smith,https://www.churchofjesuschrist.org/study/general-conference/1983/10/a-season-for-strength?lang=eng,1983-10-01,1983,10,1983-10,1164
Prepare to Teach His Children,Dwan J. Young,https://www.churchofjesuschrist.org/study/general-conference/1983/10/prepare-to-teach-his-children?lang=eng,1983-10-01,1983,10,1983-10,1303
God Grant Us Faith,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/god-grant-us-faith?lang=eng,1983-10-01,1983,10,1983-10,3060
How Do You Know?,William R. Bradford,https://www.churchofjesuschrist.org/study/general-conference/1983/10/how-do-you-know?lang=eng,1983-10-01,1983,10,1983-10,1757
Be Not Deceived,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/be-not-deceived?lang=eng,1983-10-01,1983,10,1983-10,2501
What Manner of Men Ought We to Be?,Ezra Taft Benson,https://www.churchofjesuschrist.org/study/general-conference/1983/10/what-manner-of-men-ought-we-to-be?lang=eng,1983-10-01,1983,10,1983-10,2089
The Sustaining of Church Officers,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-sustaining-of-church-officers?lang=eng,1983-10-01,1983,10,1983-10,284
Become a Star Thrower,David B. Haight,https://www.churchofjesuschrist.org/study/general-conference/1983/10/become-a-star-thrower?lang=eng,1983-10-01,1983,10,1983-10,1984
The Sustaining of Church Officers,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-sustaining-of-church-officers?lang=eng,1983-10-01,1983,10,1983-10,284
Except Ye Are One,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1983/10/except-ye-are-one?lang=eng,1983-10-01,1983,10,1983-10,647
Jesus Christ: Our Savior and Redeemer,Ezra Taft Benson,https://www.churchofjesuschrist.org/study/general-conference/1983/10/jesus-christ-our-savior-and-redeemer?lang=eng,1983-10-01,1983,10,1983-10,1953
The Keystone of Our Religion,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-keystone-of-our-religion?lang=eng,1983-10-01,1983,10,1983-10,2331
“Our Father Which Art in Heaven”,L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/1983/10/our-father-which-art-in-heaven?lang=eng,1983-10-01,1983,10,1983-10,2372
The Mystery of Life,Boyd K. Packer,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-mystery-of-life?lang=eng,1983-10-01,1983,10,1983-10,2215
Labels,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/1983/10/labels?lang=eng,1983-10-01,1983,10,1983-10,2106
Labels,Thomas S. Monson,https://www.churchofjesuschrist.org/study/general-conference/1983/10/labels?lang=eng,1983-10-01,1983,10,1983-10,2106
Parent-Child Interviews,Carlos E. Asay,https://www.churchofjesuschrist.org/study/general-conference/1983/10/parent-child-interviews?lang=eng,1983-10-01,1983,10,1983-10,1392
Friend or Foe,Charles A. Didier,https://www.churchofjesuschrist.org/study/general-conference/1983/10/friend-or-foe?lang=eng,1983-10-01,1983,10,1983-10,1561
Agency and Love,Marion D. Hanks,https://www.churchofjesuschrist.org/study/general-conference/1983/10/agency-and-love?lang=eng,1983-10-01,1983,10,1983-10,2006
The Blessings of Missionary Service,James M. Dunn,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-blessings-of-missionary-service?lang=eng,1983-10-01,1983,10,1983-10,1733
Our Responsibility to Take the Gospel to the Ends of the Earth,Jack H Goaslind Jr.,https://www.churchofjesuschrist.org/study/general-conference/1983/10/our-responsibility-to-take-the-gospel-to-the-ends-of-the-earth?lang=eng,1983-10-01,1983,10,1983-10,2029
Our Responsibility to Take the Gospel to the Ends of the Earth,Jack H Goaslind Jr.,https://www.churchofjesuschrist.org/study/general-conference/1983/10/our-responsibility-to-take-the-gospel-to-the-ends-of-the-earth?lang=eng,1983-10-01,1983,10,1983-10,2029
“Called As If He Heard a Voice from Heaven”,Vaughn J. Featherstone,https://www.churchofjesuschrist.org/study/general-conference/1983/10/called-as-if-he-heard-a-voice-from-heaven?lang=eng,1983-10-01,1983,10,1983-10,2752
The House of the Lord,Adney Y. Komatsu,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-house-of-the-lord?lang=eng,1983-10-01,1983,10,1983-10,1637
“Honour Thy Father and Thy Mother”,Paul H. Dunn,https://www.churchofjesuschrist.org/study/general-conference/1983/10/honour-thy-father-and-thy-mother?lang=eng,1983-10-01,1983,10,1983-10,1506
The Angel Moroni Came!,Mark E. Petersen,https://www.churchofjesuschrist.org/study/general-conference/1983/10/the-angel-moroni-came?lang=eng,1983-10-01,1983,10,1983-10,2636
The Simplicity of Gospel Truths,Robert L. Simpson,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-simplicity-of-gospel-truths?lang=eng,1984-04-01,1984,4,1984-04,1993
Our Commission to Take the Gospel to All the World,Ezra Taft Benson,https://www.churchofjesuschrist.org/study/general-conference/1984/04/our-commission-to-take-the-gospel-to-all-the-world?lang=eng,1984-04-01,1984,4,1984-04,2269
The Miracle Made Possible by Faith,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-miracle-made-possible-by-faith?lang=eng,1984-04-01,1984,4,1984-04,2446
Special Witnesses for Christ,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1984/04/special-witnesses-for-christ?lang=eng,1984-04-01,1984,4,1984-04,2580
Special Witnesses for Christ,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1984/04/special-witnesses-for-christ?lang=eng,1984-04-01,1984,4,1984-04,2580
Call to the Holy Apostleship,Russell M. Nelson,https://www.churchofjesuschrist.org/study/general-conference/1984/04/call-to-the-holy-apostleship?lang=eng,1984-04-01,1984,4,1984-04,1222
“I Love the Sisters of the Church”,Barbara W. Winder,https://www.churchofjesuschrist.org/study/general-conference/1984/04/i-love-the-sisters-of-the-church?lang=eng,1984-04-01,1984,4,1984-04,786
The Practice of Truth,J. Richard Clarke,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-practice-of-truth?lang=eng,1984-04-01,1984,4,1984-04,1942
Restoring the Lost Sheep,Joseph B. Wirthlin,https://www.churchofjesuschrist.org/study/general-conference/1984/04/restoring-the-lost-sheep?lang=eng,1984-04-01,1984,4,1984-04,1891
The Magnificent Vision Near Palmyra,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-magnificent-vision-near-palmyra?lang=eng,1984-04-01,1984,4,1984-04,2474
The Magnificent Vision Near Palmyra,James E. Faust,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-magnificent-vision-near-palmyra?lang=eng,1984-04-01,1984,4,1984-04,2474
The Sure Sound of the Trumpet,Angel Abrea,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-sure-sound-of-the-trumpet?lang=eng,1984-04-01,1984,4,1984-04,1963
Count Your Blessings,Yoshihiko Kikuchi,https://www.churchofjesuschrist.org/study/general-conference/1984/04/count-your-blessings?lang=eng,1984-04-01,1984,4,1984-04,1646
Upheld by the Prayers of the Church,John K. Carmack,https://www.churchofjesuschrist.org/study/general-conference/1984/04/upheld-by-the-prayers-of-the-church?lang=eng,1984-04-01,1984,4,1984-04,914
“Youth of the Noble Birthright”,Ardeth G. Kapp,https://www.churchofjesuschrist.org/study/general-conference/1984/04/youth-of-the-noble-birthright?lang=eng,1984-04-01,1984,4,1984-04,652
"“Go Ye Therefore, and Teach All Nations”",L. Tom Perry,https://www.churchofjesuschrist.org/study/general-conference/1984/04/go-ye-therefore-and-teach-all-nations?lang=eng,1984-04-01,1984,4,1984-04,2247
Small Acts Lead to Great Consequences,Gordon B. Hinckley,https://www.churchofjesuschrist.org/study/general-conference/1984/04/small-acts-lead-to-great-consequences?lang=eng,1984-04-01,1984,4,1984-04,2149
The Pharisee and the Publican,Howard W. Hunter,https://www.churchofjesuschrist.org/study/general-conference/1984/04/the-pharisee-and-the-publican?lang=eng,1984-04-01,1984,4,1984-04,1644
Who’s on the Lord’s Team?,J. Thomas Fyans,https://www.churchofjesuschrist.org/study/general-conference/1984/04/whos-on-the-lords-team?lang=eng,1984-04-01,1984,4,1984-04,1702
